iter,split,loss,lr,cpsnr,psnr,ssim,time
28,train,0.023546,1.844e-04,,,,15.6
29,train,0.018442,1.833e-04,,,,16.1
30,train,0.022924,1.821e-04,,,,16.7
31,train,0.023888,1.809e-04,,,,17.2
32,train,0.020691,1.797e-04,,,,17.7
33,train,0.022769,1.784e-04,,,,18.2
34,train,0.022670,1.771e-04,,,,18.8
35,train,0.016017,1.757e-04,,,,19.3
36,train,0.026161,1.743e-04,,,,19.8
37,train,0.017704,1.729e-04,,,,20.4
38,train,0.021173,1.714e-04,,,,20.8
39,train,0.019459,1.700e-04,,,,21.4
40,train,0.024778,1.685e-04,,,,21.9
41,train,0.022060,1.669e-04,,,,22.5
42,train,0.025977,1.653e-04,,,,23.0
43,train,0.024293,1.637e-04,,,,23.5
44,train,0.027758,1.621e-04,,,,24.1
45,train,0.011921,1.605e-04,,,,24.7
46,train,0.018978,1.588e-04,,,,25.2
47,train,0.019175,1.571e-04,,,,25.7
48,train,0.026824,1.553e-04,,,,26.3
49,train,0.021817,1.536e-04,,,,26.8
50,train,0.020600,1.518e-04,,,,27.3
51,train,0.018545,1.500e-04,,,,27.9
52,train,0.023451,1.482e-04,,,,28.5
53,train,0.012742,1.463e-04,,,,29.1
54,train,0.019849,1.445e-04,,,,29.6
55,train,0.016192,1.426e-04,,,,30.1
56,train,0.019847,1.407e-04,,,,30.6
57,train,0.018343,1.388e-04,,,,31.2
58,train,0.024588,1.368e-04,,,,31.8
59,train,0.016771,1.349e-04,,,,32.3
60,train,0.015757,1.329e-04,,,,32.9
61,train,0.018288,1.309e-04,,,,33.4
62,train,0.013739,1.289e-04,,,,33.9
63,train,0.017914,1.269e-04,,,,34.5
64,train,0.016315,1.249e-04,,,,35.0
65,train,0.015413,1.228e-04,,,,35.6
66,train,0.017103,1.208e-04,,,,36.2
67,train,0.024718,1.187e-04,,,,36.7
68,train,0.015501,1.167e-04,,,,37.3
69,train,0.017552,1.146e-04,,,,37.8
70,train,0.022822,1.125e-04,,,,38.3
71,train,0.027952,1.105e-04,,,,39.0
72,train,0.018204,1.084e-04,,,,39.5
73,train,0.020346,1.063e-04,,,,40.0
74,train,0.022507,1.042e-04,,,,40.5
75,train,0.009451,1.021e-04,,,,41.1
76,train,0.016519,1.000e-04,,,,41.6
77,train,0.018058,9.791e-05,,,,42.2
78,train,0.021090,9.581e-05,,,,42.8
79,train,0.017135,9.372e-05,,,,43.2
80,train,0.015213,9.163e-05,,,,43.8
81,train,0.014415,8.955e-05,,,,44.3
82,train,0.020254,8.747e-05,,,,44.9
83,train,0.016711,8.539e-05,,,,45.5
84,train,0.016476,8.332e-05,,,,46.0
85,train,0.012518,8.126e-05,,,,46.5
86,train,0.015894,7.921e-05,,,,47.0
87,train,0.017268,7.716e-05,,,,47.6
88,train,0.018475,7.513e-05,,,,48.2
89,train,0.021396,7.311e-05,,,,48.7
90,train,0.014386,7.110e-05,,,,49.2
91,train,0.011752,6.910e-05,,,,49.7
92,train,0.014325,6.711e-05,,,,50.3
93,train,0.012658,6.514e-05,,,,50.8
94,train,0.015828,6.319e-05,,,,51.3
95,train,0.016164,6.125e-05,,,,51.9
