iter,split,loss,lr,cpsnr,psnr,ssim,time
337,train,0.021016,4.856e-05,,,,186.5
338,train,0.019318,4.802e-05,,,,187.0
339,train,0.014221,4.748e-05,,,,187.6
340,train,0.007537,4.695e-05,,,,188.1
341,train,0.015831,4.642e-05,,,,188.7
342,train,0.010922,4.589e-05,,,,189.2
343,train,0.020826,4.536e-05,,,,189.8
344,train,0.026112,4.484e-05,,,,190.4
345,train,0.015299,4.431e-05,,,,190.9
346,train,0.007631,4.379e-05,,,,191.5
347,train,0.018041,4.327e-05,,,,192.0
348,train,0.024363,4.276e-05,,,,192.5
349,train,0.017636,4.224e-05,,,,193.0
350,train,0.010878,4.173e-05,,,,193.5
351,train,0.009290,4.122e-05,,,,194.1
352,train,0.015076,4.071e-05,,,,194.6
353,train,0.012281,4.021e-05,,,,195.2
354,train,0.015415,3.971e-05,,,,195.7
355,train,0.008250,3.921e-05,,,,196.2
356,train,0.016008,3.871e-05,,,,196.7
357,train,0.012813,3.821e-05,,,,197.3
358,train,0.014906,3.772e-05,,,,198.0
359,train,0.012430,3.723e-05,,,,198.5
360,train,0.017584,3.674e-05,,,,199.1
361,train,0.012877,3.626e-05,,,,199.7
362,train,0.016541,3.577e-05,,,,200.1
363,train,0.014728,3.529e-05,,,,200.7
364,train,0.014727,3.482e-05,,,,201.2
365,train,0.015105,3.434e-05,,,,201.8
366,train,0.022619,3.387e-05,,,,202.3
367,train,0.015850,3.340e-05,,,,202.8
368,train,0.017238,3.293e-05,,,,203.4
369,train,0.009718,3.247e-05,,,,203.9
370,train,0.013846,3.200e-05,,,,204.4
371,train,0.012741,3.155e-05,,,,205.0
372,train,0.012585,3.109e-05,,,,205.6
373,train,0.018978,3.063e-05,,,,206.0
374,train,0.015943,3.018e-05,,,,206.5
375,train,0.010094,2.974e-05,,,,207.1
376,train,0.018298,2.929e-05,,,,207.7
377,train,0.012918,2.885e-05,,,,208.3
378,train,0.014745,2.841e-05,,,,208.9
379,train,0.015470,2.797e-05,,,,209.3
380,train,0.017925,2.753e-05,,,,209.9
381,train,0.008788,2.710e-05,,,,210.5
382,train,0.010334,2.667e-05,,,,211.1
383,train,0.012197,2.625e-05,,,,211.6
384,train,0.014036,2.583e-05,,,,212.2
385,train,0.019351,2.541e-05,,,,212.7
